frame_path,angle,label
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14945.jpg,168.56428412040705,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14950.jpg,168.813638268499,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14955.jpg,173.64085376252248,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14960.jpg,172.88113072590997,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14965.jpg,167.87375435225323,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14970.jpg,156.99803478263132,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14975.jpg,173.62382653031975,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14980.jpg,172.89857543620155,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14985.jpg,174.04437332729242,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14990.jpg,166.96228115615685,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_14995.jpg,166.58554923821222,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15000.jpg,172.81834956998154,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15005.jpg,174.29818355749197,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15010.jpg,135.57997070456722,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15015.jpg,128.64109988688406,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15020.jpg,139.63279423042368,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15025.jpg,149.72761875107793,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15030.jpg,173.5313139240806,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15035.jpg,141.30806160434634,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15040.jpg,108.82705940319715,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15045.jpg,124.22930575994249,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15050.jpg,138.93598430665523,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15055.jpg,141.63829551701915,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15060.jpg,154.57983514571544,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15065.jpg,155.73021508698116,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15070.jpg,68.78205974212288,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15075.jpg,46.12421330405049,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15080.jpg,62.47702030268624,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15085.jpg,142.08407156855037,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15090.jpg,179.66556358653602,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15095.jpg,147.26641985062702,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15100.jpg,129.6592122159808,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15105.jpg,152.88632505715432,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15110.jpg,164.37462426731335,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15115.jpg,158.7231818362834,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15120.jpg,148.15644946889836,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15125.jpg,144.17347393031963,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15130.jpg,126.14194964710583,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15135.jpg,82.96108772118653,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15140.jpg,61.35352248823105,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15145.jpg,75.6636015018368,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15150.jpg,168.4307747262072,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15155.jpg,154.13175515814345,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15160.jpg,157.93107344706502,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15165.jpg,106.2467734908735,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15170.jpg,152.8691107245287,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15175.jpg,175.8396385886553,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15180.jpg,156.3502518077401,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15185.jpg,150.41937975492777,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15190.jpg,140.219167073955,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15195.jpg,129.99747967793974,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15200.jpg,121.29489154835909,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15205.jpg,73.22755687847253,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15210.jpg,45.6440305980597,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15215.jpg,98.93584205552003,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15220.jpg,153.90468503738467,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15225.jpg,155.4868019846463,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15230.jpg,136.30151328073768,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15235.jpg,7.657730262208617,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15240.jpg,38.547391737858085,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15245.jpg,123.64904582864642,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15250.jpg,130.0638122514199,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15255.jpg,149.23862497423744,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15260.jpg,151.54738595209992,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15265.jpg,137.2416405740618,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15270.jpg,122.41382445834196,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15275.jpg,64.27425145175506,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15280.jpg,73.49880408002879,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15285.jpg,49.50681584147548,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15290.jpg,143.30709090257022,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15295.jpg,149.03794603647796,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1530.jpg,170.25255583943363,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15300.jpg,171.12257133563656,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15305.jpg,164.38504942135174,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15310.jpg,127.575858803979,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15315.jpg,125.35114887446893,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15320.jpg,133.0892246238114,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15325.jpg,147.9685356270493,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15330.jpg,44.31151053882169,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15335.jpg,77.79834158954526,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15340.jpg,79.940714889044,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15345.jpg,105.80635777091987,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1535.jpg,17.250916634722046,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15350.jpg,110.05845284987622,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15355.jpg,161.25397850639786,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15360.jpg,162.4530617226623,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15365.jpg,167.8696453410229,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15370.jpg,164.79472411317047,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15375.jpg,175.38373212184726,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15380.jpg,165.18888498004387,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15385.jpg,162.68514404690055,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15390.jpg,130.78091725100487,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15395.jpg,156.86875475214168,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15400.jpg,150.55541327776697,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15405.jpg,164.31825244052183,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15410.jpg,102.7591274922894,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15415.jpg,168.14198474971528,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15420.jpg,178.50474455767502,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15425.jpg,147.25775799442553,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15430.jpg,175.96998331680834,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15435.jpg,163.96333369318907,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15440.jpg,100.25005997606365,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15445.jpg,23.814240692489566,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1545.jpg,178.41646784297163,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15450.jpg,83.62512837676343,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15455.jpg,105.77049223886792,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15460.jpg,118.37444696570017,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15465.jpg,154.82941352539427,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15470.jpg,158.31418969125517,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15480.jpg,105.37578088156418,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15485.jpg,131.041294182774,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15490.jpg,142.81314547459397,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15495.jpg,140.43410685577527,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15500.jpg,108.60286371849179,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15505.jpg,136.26674388203665,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15510.jpg,142.35271446790625,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15515.jpg,143.6151158341405,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15520.jpg,138.92050544532458,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15525.jpg,137.68504234415298,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15530.jpg,118.82058646765529,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15535.jpg,139.38511856991258,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15540.jpg,141.4271498822295,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15545.jpg,145.62924763863663,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15550.jpg,150.90056121951667,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15555.jpg,134.39599457457837,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15560.jpg,130.35079053385743,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15565.jpg,133.69819557275443,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15570.jpg,143.09278824536275,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15575.jpg,142.8521012849261,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15580.jpg,144.58782314962687,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15585.jpg,145.12194199309715,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15590.jpg,144.9306791234413,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15595.jpg,144.87818903488613,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15600.jpg,148.55846989632593,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15605.jpg,148.9559093116173,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15610.jpg,146.89240968311316,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15615.jpg,146.95837183381624,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15620.jpg,145.6924240145561,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15625.jpg,145.94398877152662,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15630.jpg,146.8933457765823,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15635.jpg,148.50675770910794,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15640.jpg,152.3864547919252,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15645.jpg,148.28134677520498,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1565.jpg,168.2996799146155,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15650.jpg,40.53055359963745,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15655.jpg,130.1473313340407,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15660.jpg,123.74253278224964,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15665.jpg,121.19229785086479,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15670.jpg,136.91162183733945,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15675.jpg,106.34659824699793,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15680.jpg,129.4939440749802,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15685.jpg,58.10069310916912,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15690.jpg,33.88099769248709,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15695.jpg,30.438561255520764,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1570.jpg,152.92672286139106,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15700.jpg,70.58248001984343,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15705.jpg,32.740894157270425,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15710.jpg,136.19066361070261,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15715.jpg,136.15941242645732,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15720.jpg,162.9015804686154,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15730.jpg,157.00230523924955,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15735.jpg,164.99687844619095,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15740.jpg,176.4007940896632,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15745.jpg,160.9803566501945,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1575.jpg,76.49893231984093,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15750.jpg,144.20457950960943,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15755.jpg,172.71984205229202,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15760.jpg,177.9582424192946,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15765.jpg,156.95749085473355,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15770.jpg,141.97224003647247,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15775.jpg,147.75761678904723,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15780.jpg,162.80107297888844,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15785.jpg,163.22282576057114,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15790.jpg,165.42489559643087,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15795.jpg,103.60308144071416,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1580.jpg,152.17766109371382,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15800.jpg,157.96205684963624,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15805.jpg,169.39995875406163,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15810.jpg,153.07010469459712,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15815.jpg,156.1827490623802,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15820.jpg,151.36399668036864,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15825.jpg,150.3589715994598,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15830.jpg,149.96171281590654,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15835.jpg,159.04782954004384,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15840.jpg,116.98166038686531,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15845.jpg,48.55412649004786,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1585.jpg,68.91284756654065,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15850.jpg,132.05098572020322,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15855.jpg,178.54984332154143,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15860.jpg,155.86638340298626,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15865.jpg,135.26663513629754,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15870.jpg,144.96321149234285,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15875.jpg,137.2346000451921,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15880.jpg,161.74648107713656,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15885.jpg,144.81815770533885,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15890.jpg,143.110357457408,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15895.jpg,40.362145491700566,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1590.jpg,12.73532756511722,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15900.jpg,134.14637468888196,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15905.jpg,177.09603448272307,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15910.jpg,161.85442995259538,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15920.jpg,145.45534455596004,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15925.jpg,120.39169657006352,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15930.jpg,128.63990338260797,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15935.jpg,151.3448093034249,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15940.jpg,150.26776765205025,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15945.jpg,76.41720775263194,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1595.jpg,115.03664413902612,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15950.jpg,162.10912118980036,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15955.jpg,177.26601717729054,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15960.jpg,174.386173083912,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15965.jpg,166.36194816738345,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15970.jpg,157.73175260220245,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15975.jpg,133.8498273323383,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15980.jpg,120.34545551119034,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15985.jpg,176.82487259431394,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15990.jpg,53.893140377937854,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_15995.jpg,68.73647726597675,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16000.jpg,163.2878226314701,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16005.jpg,170.74590404194154,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16010.jpg,164.30697548667237,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16015.jpg,116.21868263888938,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16020.jpg,167.2473685242059,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16025.jpg,175.40045858354526,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16030.jpg,169.23912870827758,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16035.jpg,165.78041542049627,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16040.jpg,159.79904668566658,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16045.jpg,154.22147058250872,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_1605.jpg,35.81235216585136,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16050.jpg,178.36024029284664,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16055.jpg,158.90417817968327,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16060.jpg,118.59265677297643,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16065.jpg,156.1536062261512,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16070.jpg,153.7222497815568,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16075.jpg,64.68547477978069,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16080.jpg,99.88938311867878,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16085.jpg,96.9116216078204,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16090.jpg,134.1074257420099,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16095.jpg,158.99049126098527,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16100.jpg,146.89017808689195,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0013\frame_16105.jpg,152.50473512999508,illegal
