image_path,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_152.jpg,0.45176345109939575,0.48803678154945374,0.10831034928560257,0.5275797843933105,0.4345676898956299,-0.016723815351724625,0.4710105061531067,0.3678409457206726,-0.2530995011329651,0.32707273960113525,0.5250977873802185,-0.12219081073999405,0.31233206391334534,0.6099530458450317,-0.12382771819829941,0.36529430747032166,0.6751692295074463,-0.1844402253627777
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_153.jpg,0.45266953110694885,0.4868333339691162,0.10908468812704086,0.5290079116821289,0.4372491240501404,0.012377966195344925,0.49254143238067627,0.36831679940223694,-0.22222357988357544,0.32833969593048096,0.5256354212760925,-0.10305444151163101,0.31255194544792175,0.6112920641899109,-0.12112907320261002,0.3658900856971741,0.6774550080299377,-0.18871472775936127
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_154.jpg,0.45495185256004333,0.4860937297344208,0.12781013548374176,0.5311939120292664,0.4350791573524475,0.037196241319179535,0.49771860241889954,0.36368128657341003,-0.15721756219863892,0.3295111358165741,0.5258552432060242,-0.08722163736820221,0.3131979703903198,0.6119970679283142,-0.10125304758548737,0.3660924732685089,0.679429292678833,-0.17121118307113647
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_155.jpg,0.4657755196094513,0.4918335974216461,0.22559911012649536,0.5456269383430481,0.48038989305496216,0.24754878878593445,0.5839057564735413,0.41687917709350586,0.12098138779401779,0.34886205196380615,0.5177299976348877,-0.019070399925112724,0.31726738810539246,0.6044130921363831,-0.05324927717447281,0.3788568377494812,0.6615610122680664,-0.12406744062900543
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_156.jpg,0.46990418434143066,0.4942416846752167,0.22031332552433014,0.5558671355247498,0.48125162720680237,0.27524808049201965,0.5964584946632385,0.4190294146537781,0.18669475615024567,0.35003864765167236,0.5182443857192993,-0.028901439160108566,0.31738415360450745,0.6047495007514954,-0.06781226396560669,0.3798142969608307,0.6599756479263306,-0.14602303504943848
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_157.jpg,0.47522974014282227,0.49447548389434814,0.18226006627082825,0.5779832005500793,0.47878363728523254,0.14987927675247192,0.616858184337616,0.40915799140930176,-0.07244783639907837,0.34865888953208923,0.5175184011459351,-0.034203220158815384,0.31724873185157776,0.6036038398742676,-0.04619136080145836,0.37560218572616577,0.6617586016654968,-0.14911772310733795
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_158.jpg,0.47494110465049744,0.4944985806941986,0.17500144243240356,0.5792703628540039,0.47610652446746826,0.14743934571743011,0.611799418926239,0.40442296862602234,-0.08894320577383041,0.34419873356819153,0.5178042650222778,-0.04325498268008232,0.3171722888946533,0.6043896079063416,-0.06308017671108246,0.3754250407218933,0.6643500924110413,-0.16903938353061676
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_159.jpg,0.47397929430007935,0.4945012927055359,0.23669953644275665,0.5747427344322205,0.4794243276119232,0.28860726952552795,0.5959962010383606,0.40988093614578247,0.21884609758853912,0.34556081891059875,0.517672061920166,-0.036884602159261703,0.3174561858177185,0.6038476228713989,-0.07637640833854675,0.37545251846313477,0.6632516980171204,-0.17647360265254974
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_160.jpg,0.4741056263446808,0.49494338035583496,0.20901593565940857,0.5707470774650574,0.48878100514411926,0.13821941614151,0.6096971035003662,0.42440396547317505,-0.11684378236532211,0.3451847434043884,0.5178823471069336,0.01215270347893238,0.3177882134914398,0.6042283177375793,-0.00340516259893775,0.375335693359375,0.661829948425293,-0.09567337483167648
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_161.jpg,0.4745088517665863,0.49561768770217896,0.23549619317054749,0.5686486959457397,0.48998501896858215,0.2502909004688263,0.6074625849723816,0.4235599637031555,0.11037706583738327,0.34735992550849915,0.5181758403778076,0.013201424852013588,0.31930914521217346,0.6043170690536499,-0.011605222709476948,0.37537485361099243,0.6612412929534912,-0.11287295818328857
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_162.jpg,0.47597676515579224,0.49558964371681213,0.193098247051239,0.579463541507721,0.48551636934280396,0.12342877686023712,0.6176230907440186,0.4184378385543823,-0.11450596153736115,0.34660604596138,0.5180186629295349,-0.006188011262565851,0.31902527809143066,0.6043818593025208,-0.030968453735113144,0.36696022748947144,0.6631906628608704,-0.1262456178665161
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_163.jpg,0.47563377022743225,0.4958791434764862,0.18388208746910095,0.5814915299415588,0.48571184277534485,0.10186365246772766,0.6133010983467102,0.416259229183197,-0.13786721229553223,0.34625619649887085,0.5173397660255432,-0.013374021276831627,0.31789273023605347,0.6036564111709595,-0.02687440812587738,0.36339548230171204,0.6639185547828674,-0.1280612200498581
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_164.jpg,0.4755569398403168,0.4958593249320984,0.20517361164093018,0.5714345574378967,0.48665913939476013,0.19711308181285858,0.611637532711029,0.4190445840358734,0.08571064472198486,0.34765347838401794,0.5174630880355835,-0.02393905259668827,0.3184400200843811,0.6040248274803162,-0.0808098316192627,0.36483079195022583,0.6649197936058044,-0.14663216471672058
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_165.jpg,0.47015154361724854,0.4972706437110901,0.20596905052661896,0.5474935173988342,0.48611968755722046,0.2368934452533722,0.5899509787559509,0.41755035519599915,0.14954768121242523,0.34780213236808777,0.5214231610298157,-0.06089017912745476,0.31841936707496643,0.6067324280738831,-0.13145658373832703,0.3682166337966919,0.6693902611732483,-0.20907078683376312
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_166.jpg,0.46982845664024353,0.4974095821380615,0.1487656980752945,0.5504254698753357,0.4731782078742981,0.13874049484729767,0.5917914509773254,0.40297645330429077,-0.017432520166039467,0.34272029995918274,0.5250455141067505,-0.08933199197053909,0.3178064227104187,0.6112819314002991,-0.12935936450958252,0.3683287501335144,0.6764057874679565,-0.22657959163188934
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_167.jpg,0.46960824728012085,0.49698391556739807,0.1051190122961998,0.5551860928535461,0.468492716550827,0.0379728227853775,0.5931079387664795,0.39828088879585266,-0.18112775683403015,0.3368906080722809,0.5277541875839233,-0.08185110986232758,0.31676048040390015,0.6119086146354675,-0.11707104742527008,0.3596040904521942,0.6785560846328735,-0.20595978200435638
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_168.jpg,0.4691248834133148,0.4964253306388855,0.13288600742816925,0.5553281903266907,0.46774721145629883,0.08932938426733017,0.5930103063583374,0.39443859457969666,-0.10119467228651047,0.3354640603065491,0.5273976922035217,-0.06623246520757675,0.3165309429168701,0.6117234230041504,-0.08397919684648514,0.35975566506385803,0.6779847145080566,-0.18653427064418793
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_169.jpg,0.46791762113571167,0.4968937635421753,0.17363689839839935,0.5517721176147461,0.4708641767501831,0.1029709205031395,0.5855593681335449,0.39842718839645386,-0.07723036408424377,0.3362930417060852,0.5271714329719543,-0.06535325944423676,0.31681081652641296,0.6116761565208435,-0.11158197373151779,0.364562064409256,0.6762452721595764,-0.1962580382823944
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_170.jpg,0.4676394462585449,0.4971788227558136,0.1845228672027588,0.5510997176170349,0.470951110124588,0.14198562502861023,0.5858066082000732,0.3988208472728729,-0.04357504844665527,0.336410254240036,0.5275590419769287,-0.056302621960639954,0.31682103872299194,0.6122601628303528,-0.10764754563570023,0.3674018979072571,0.6748819947242737,-0.19316352903842926
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_171.jpg,0.4669656455516815,0.497121125459671,0.1127205565571785,0.5519622564315796,0.46738046407699585,0.09655052423477173,0.585903525352478,0.3955986201763153,-0.07360269129276276,0.3360373079776764,0.528498113155365,-0.09521294385194778,0.31564390659332275,0.6125187277793884,-0.11428479105234146,0.3652043342590332,0.6767915487289429,-0.21506817638874054
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_172.jpg,0.4661307632923126,0.4965497553348541,0.09734774380922318,0.5522265434265137,0.4659786522388458,0.06851871311664581,0.5861937403678894,0.393235981464386,-0.10279031842947006,0.3357439339160919,0.5289222598075867,-0.0910068079829216,0.31451553106307983,0.6125658750534058,-0.1095038503408432,0.36082136631011963,0.679395854473114,-0.20805995166301727
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_173.jpg,0.4658178985118866,0.49655866622924805,0.16685417294502258,0.5506882071495056,0.47160494327545166,0.15154720842838287,0.5843070149421692,0.4033815562725067,0.004866543225944042,0.3363729417324066,0.5287802219390869,-0.0721527636051178,0.3150169849395752,0.6128814816474915,-0.11141330748796463,0.3649752140045166,0.6778769493103027,-0.20339827239513397
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_174.jpg,0.464957058429718,0.49669089913368225,0.19005732238292694,0.5462074875831604,0.47216930985450745,0.1293293684720993,0.5829883813858032,0.4050363302230835,-0.11446340382099152,0.33641234040260315,0.5288688540458679,-0.039927273988723755,0.31489479541778564,0.6131272912025452,-0.0919775515794754,0.36639201641082764,0.6752310395240784,-0.18900509178638458
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_175.jpg,0.464692622423172,0.49637654423713684,0.10213100910186768,0.5489664077758789,0.46840307116508484,0.046123139560222626,0.5834878087043762,0.399136483669281,-0.17250891029834747,0.3351130485534668,0.5288966298103333,-0.1115727424621582,0.3127079904079437,0.61311936378479,-0.1288960874080658,0.3612571954727173,0.6767512559890747,-0.226747065782547
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_176.jpg,0.46449676156044006,0.496344655752182,0.09201902896165848,0.5518624186515808,0.4671686887741089,0.019187573343515396,0.5868114233016968,0.39733561873435974,-0.2032983899116516,0.3321145474910736,0.5289252400398254,-0.07513417303562164,0.311751127243042,0.6128892302513123,-0.062253229320049286,0.3529641628265381,0.6770232319831848,-0.15777835249900818
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_177.jpg,0.46264907717704773,0.4960267245769501,0.10405780375003815,0.5522468090057373,0.46608319878578186,0.04536132887005806,0.5863772034645081,0.3948020040988922,-0.17076605558395386,0.3307388722896576,0.5286542177200317,-0.07120831310749054,0.31008726358413696,0.6122346520423889,-0.06572762876749039,0.35183876752853394,0.6769841909408569,-0.16711494326591492
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_178.jpg,0.45880284905433655,0.4963097870349884,0.15011945366859436,0.5467473864555359,0.4673618674278259,0.0461173951625824,0.5812177062034607,0.3977952301502228,-0.16594016551971436,0.32944321632385254,0.528676450252533,-0.06794877350330353,0.3091047704219818,0.6127697825431824,-0.08064527064561844,0.35257071256637573,0.67656409740448,-0.18525375425815582
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_179.jpg,0.4520460367202759,0.49752023816108704,0.22350169718265533,0.5266902446746826,0.4770161509513855,0.14080989360809326,0.5629656314849854,0.41405561566352844,-0.03341308608651161,0.32974478602409363,0.5278645157814026,-0.0354124940931797,0.30869171023368835,0.6113707423210144,-0.08336244523525238,0.35353171825408936,0.6692525148391724,-0.12567253410816193
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_180.jpg,0.44728904962539673,0.4986720383167267,0.2572884261608124,0.5200755000114441,0.4778709411621094,0.12491697818040848,0.555017352104187,0.41407179832458496,-0.1172204464673996,0.3298008143901825,0.5277344584465027,-0.04046282917261124,0.30804479122161865,0.6111724972724915,-0.11977344006299973,0.3582136631011963,0.6659181714057922,-0.1306752860546112
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_181.jpg,0.4490211009979248,0.4982700049877167,0.2144911289215088,0.5264050364494324,0.4743081033229828,0.11982021480798721,0.5606916546821594,0.40997830033302307,-0.12177200615406036,0.329964280128479,0.5284373760223389,-0.039354901760816574,0.30782485008239746,0.6117891073226929,-0.09088296443223953,0.3582669496536255,0.6673989295959473,-0.13561144471168518
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_182.jpg,0.4503113627433777,0.49767446517944336,0.15867027640342712,0.5341911315917969,0.4696555733680725,0.09217755496501923,0.5709216594696045,0.4029611647129059,-0.1416250318288803,0.3297102749347687,0.5300795435905457,-0.05557400733232498,0.30789095163345337,0.6136118769645691,-0.09110593795776367,0.35821792483329773,0.6730749011039734,-0.18102476000785828
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_183.jpg,0.45280784368515015,0.4970293641090393,0.161903977394104,0.5407276749610901,0.4705546200275421,0.09216365963220596,0.5799716114997864,0.40396541357040405,-0.15551801025867462,0.3298213481903076,0.5302749276161194,-0.03978122025728226,0.3080310821533203,0.6139113306999207,-0.06425591558218002,0.3583255410194397,0.6734717488288879,-0.15825292468070984
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_184.jpg,0.45684078335762024,0.4955101013183594,0.22513426840305328,0.5431466698646545,0.4730779826641083,0.17251628637313843,0.5816928744316101,0.40733441710472107,-0.0262529905885458,0.34248465299606323,0.5262032151222229,-0.04083307087421417,0.3100925087928772,0.6098963022232056,-0.06942862272262573,0.3642970025539398,0.6621133685112,-0.11852899938821793
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_185.jpg,0.4573480188846588,0.49922430515289307,0.2552269697189331,0.5459312796592712,0.48288676142692566,0.146211177110672,0.5619463324546814,0.40950635075569153,-0.06575106829404831,0.3412725031375885,0.523921012878418,-0.07363893836736679,0.30897679924964905,0.6099609136581421,-0.11203578859567642,0.37552058696746826,0.655036211013794,-0.05837421864271164
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_186.jpg,0.45724043250083923,0.4964821934700012,0.13321517407894135,0.5462113618850708,0.46340295672416687,0.09810193628072739,0.5646144151687622,0.3845389485359192,-0.08387197554111481,0.331985741853714,0.5253282189369202,-0.0814356580376625,0.30519869923591614,0.6124206781387329,-0.10765837877988815,0.37370243668556213,0.6570962071418762,-0.1681971698999405
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_187.jpg,0.45728063583374023,0.4949812591075897,0.03715215623378754,0.5513381361961365,0.4563617408275604,0.0072023142129182816,0.5728220343589783,0.37534478306770325,-0.1751386672258377,0.32378870248794556,0.5274608135223389,-0.1247694119811058,0.3029174506664276,0.6159780621528625,-0.12157357484102249,0.37038174271583557,0.6627357006072998,-0.223220556974411
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_188.jpg,0.45718827843666077,0.49202221632003784,0.06338034570217133,0.5553547143936157,0.45161983370780945,0.02206997573375702,0.5786998867988586,0.36831772327423096,-0.17443528771400452,0.31910696625709534,0.5279174447059631,-0.1228669211268425,0.29961785674095154,0.6160358786582947,-0.1207105740904808,0.3546546995639801,0.6670716404914856,-0.2250337302684784
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_189.jpg,0.45814767479896545,0.49204614758491516,0.1473304033279419,0.5529466867446899,0.4526404142379761,0.1285138577222824,0.5651951432228088,0.373484343290329,-0.03524138033390045,0.32426774501800537,0.5272958874702454,-0.023052405565977097,0.29984450340270996,0.6145748496055603,-0.025499451905488968,0.3554597496986389,0.6637219190597534,-0.1308474838733673
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_190.jpg,0.4574023485183716,0.492458313703537,0.24335423111915588,0.5385926961898804,0.4665446877479553,0.2340008169412613,0.5526295304298401,0.3937266767024994,0.10238202661275864,0.3327539265155792,0.5255866050720215,-0.03735378757119179,0.30232226848602295,0.6143406629562378,-0.10379757732152939,0.36720946431159973,0.6629718542098999,-0.13925091922283173
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_191.jpg,0.45825719833374023,0.49231481552124023,0.21150866150856018,0.5390095710754395,0.46516144275665283,0.1967189460992813,0.5623618364334106,0.39063143730163574,0.017791464924812317,0.3346899449825287,0.5250409841537476,-0.041426435112953186,0.30321836471557617,0.6129031777381897,-0.07307989150285721,0.3671931028366089,0.6613377332687378,-0.14459358155727386
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_192.jpg,0.4611468017101288,0.49224668741226196,0.14155104756355286,0.5523022413253784,0.46346578001976013,0.12971536815166473,0.5903738737106323,0.3887688219547272,-0.09994590282440186,0.33451682329177856,0.5258057117462158,-0.09768863767385483,0.30462631583213806,0.6140393614768982,-0.12453528493642807,0.3671589195728302,0.6634953618049622,-0.24647822976112366
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_193.jpg,0.4640864133834839,0.49106892943382263,-0.009649872779846191,0.5634549856185913,0.4470464587211609,-0.0471717044711113,0.5967849493026733,0.36496418714523315,-0.27407047152519226,0.33442628383636475,0.5274580121040344,-0.18592692911624908,0.30510810017585754,0.6141594648361206,-0.17814487218856812,0.35998567938804626,0.6729664206504822,-0.3032959997653961
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_194.jpg,0.4638938307762146,0.4874246120452881,-0.05451348051428795,0.5641823410987854,0.4376732110977173,-0.10392846167087555,0.5929446220397949,0.35191476345062256,-0.30676910281181335,0.32884451746940613,0.5279605984687805,-0.1648789495229721,0.3052119016647339,0.6141380667686462,-0.15055176615715027,0.3506103456020355,0.6790338158607483,-0.2770356833934784
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_195.jpg,0.4638409912586212,0.4875545799732208,0.0068828086368739605,0.5626140832901001,0.44126009941101074,-0.019989904016256332,0.5960772037506104,0.3587546944618225,-0.22045324742794037,0.32887765765190125,0.5279746055603027,-0.1649254858493805,0.30534836649894714,0.6140497922897339,-0.17682842910289764,0.3512287437915802,0.6733309626579285,-0.3025205731391907
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_196.jpg,0.4630853533744812,0.49873584508895874,0.09709814190864563,0.5217529535293579,0.44351258873939514,0.06484352797269821,0.5457320213317871,0.3629819452762604,-0.05168873444199562,0.35510000586509705,0.538470983505249,-0.0827670693397522,0.33853790163993835,0.6225338578224182,-0.16036997735500336,0.41227293014526367,0.6730225682258606,-0.29270580410957336
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_197.jpg,0.47032007575035095,0.502921462059021,0.04153519496321678,0.5348140001296997,0.44460901618003845,0.0075322845950722694,0.5551779866218567,0.36533093452453613,-0.15511152148246765,0.35901975631713867,0.5412459373474121,-0.1330806165933609,0.34317561984062195,0.6250712275505066,-0.15693727135658264,0.40376147627830505,0.6732528805732727,-0.2626744210720062
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_198.jpg,0.4730256199836731,0.5068117380142212,0.10228299349546432,0.558788537979126,0.46200454235076904,0.07142777740955353,0.5789700746536255,0.38691362738609314,-0.0637105330824852,0.35976386070251465,0.5424880385398865,-0.13144579529762268,0.34058141708374023,0.6260587573051453,-0.17350871860980988,0.39491093158721924,0.6709424257278442,-0.2434920072555542
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_199.jpg,0.47276726365089417,0.5079748630523682,0.11429493874311447,0.5595241189002991,0.4646037220954895,0.09047605842351913,0.5858534574508667,0.39005398750305176,-0.06096671521663666,0.3567735254764557,0.5447243452072144,-0.12922526895999908,0.3374503552913666,0.6276004910469055,-0.18336382508277893,0.3917776048183441,0.6708842515945435,-0.2929718494415283
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_200.jpg,0.4736648499965668,0.5067576169967651,0.08098232746124268,0.5606701374053955,0.46162208914756775,0.0391654446721077,0.5852135419845581,0.3858650326728821,-0.08362240344285965,0.3547397255897522,0.5460497140884399,-0.04646055027842522,0.33527594804763794,0.6270816922187805,-0.08372379094362259,0.39024481177330017,0.6710482239723206,-0.22112591564655304
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_201.jpg,0.47404909133911133,0.50643390417099,0.08130906522274017,0.5601982474327087,0.46072274446487427,0.039365097880363464,0.5857371091842651,0.3857133388519287,-0.09259472042322159,0.35603615641593933,0.5456098318099976,-0.05278751999139786,0.33388909697532654,0.6264617443084717,-0.07071488350629807,0.38850265741348267,0.6727802753448486,-0.19715023040771484
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_202.jpg,0.47461366653442383,0.5082164406776428,0.13779303431510925,0.5538247227668762,0.46189481019973755,0.11390235275030136,0.5852621793746948,0.38942503929138184,-0.01372612826526165,0.358358234167099,0.5449719429016113,-0.011213566176593304,0.3338523209095001,0.6258323192596436,-0.08045994490385056,0.38756847381591797,0.6718633770942688,-0.2330797165632248
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_203.jpg,0.474279522895813,0.5105912685394287,0.20390097796916962,0.5388798117637634,0.4749258756637573,0.17200885713100433,0.5703034996986389,0.41427063941955566,-0.00955114420503378,0.3657774329185486,0.5447598695755005,-0.0457061231136322,0.3345745801925659,0.6255826354026794,-0.13370822370052338,0.3903941512107849,0.6718469858169556,-0.21381480991840363
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_204.jpg,0.47366541624069214,0.5108073353767395,0.16490258276462555,0.5347116589546204,0.47158530354499817,0.15163207054138184,0.5712958574295044,0.40541335940361023,-0.011829459108412266,0.36487966775894165,0.5458659529685974,-0.05540601536631584,0.334942489862442,0.6254998445510864,-0.13094337284564972,0.38935545086860657,0.673995316028595,-0.23213981091976166
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_205.jpg,0.46867552399635315,0.5105637907981873,0.08121896535158157,0.5362374186515808,0.46070945262908936,0.06728290021419525,0.5704054832458496,0.3859850764274597,-0.08764971047639847,0.35423043370246887,0.5477333664894104,-0.03002084419131279,0.33453693985939026,0.6270483732223511,-0.02450489066541195,0.37968695163726807,0.6778604984283447,-0.1572931408882141
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_206.jpg,0.4665987491607666,0.508506178855896,-0.009732014499604702,0.5377565622329712,0.44801196455955505,-0.055161409080028534,0.5626639127731323,0.37021687626838684,-0.24086666107177734,0.34579241275787354,0.5487660765647888,-0.05073433369398117,0.3339957594871521,0.6267586350440979,0.0031742400024086237,0.3639325201511383,0.6807359457015991,-0.05765467509627342
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_207.jpg,0.46666663885116577,0.5077091455459595,0.027751602232456207,0.5390256643295288,0.44935208559036255,-0.005047161597758532,0.5641319155693054,0.3701416552066803,-0.18420030176639557,0.3450130820274353,0.5482709407806396,-0.0563054196536541,0.33382874727249146,0.6266515851020813,0.02280336804687977,0.36499884724617004,0.6804842948913574,1.749394868966192e-05
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_208.jpg,0.46906834840774536,0.5081015825271606,0.18627190589904785,0.5391706824302673,0.4617459177970886,0.18377359211444855,0.5741192102432251,0.3899487257003784,0.033389560878276825,0.35124123096466064,0.546119749546051,-0.0011978629045188427,0.3341608941555023,0.6258863210678101,-0.018068689852952957,0.3670486807823181,0.6694675087928772,-0.061475954949855804
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_209.jpg,0.470150887966156,0.5103589296340942,0.21673914790153503,0.5309507250785828,0.4836953580379486,0.21623428165912628,0.5604154467582703,0.42386966943740845,0.09248362481594086,0.36400631070137024,0.5411688089370728,-0.059313543140888214,0.33710888028144836,0.6191831231117249,-0.2541687488555908,0.3723706305027008,0.662330687046051,-0.44303783774375916
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_210.jpg,0.470492422580719,0.5132331848144531,0.2496286779642105,0.5243174433708191,0.4845849871635437,0.30840733647346497,0.5387362241744995,0.4279797077178955,0.30313533544540405,0.3675822913646698,0.5415653586387634,-0.057377155870199203,0.34097644686698914,0.6200947165489197,-0.2572140097618103,0.3796924352645874,0.6593789458274841,-0.4561348855495453
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_211.jpg,0.47301265597343445,0.5153356194496155,0.20717376470565796,0.5479032397270203,0.5181419253349304,0.20210441946983337,0.6169648170471191,0.47875428199768066,-0.057001423090696335,0.36741888523101807,0.5413011908531189,0.028070490807294846,0.3427019417285919,0.620372474193573,0.050019532442092896,0.38274598121643066,0.6592665314674377,0.0033566488418728113
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_212.jpg,0.4750624895095825,0.5148794054985046,0.1852150410413742,0.5641592741012573,0.5215930342674255,0.18522660434246063,0.6345710754394531,0.47273820638656616,-0.06267613917589188,0.36398452520370483,0.5413171648979187,-0.0015467555494979024,0.34189799427986145,0.6208979487419128,0.029911570250988007,0.3804400861263275,0.6561854481697083,-0.0260643120855093
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_213.jpg,0.4761356711387634,0.5145426392555237,0.12762007117271423,0.5736799240112305,0.5227262377738953,0.17877884209156036,0.6500077247619629,0.46933767199516296,-0.06640151143074036,0.35746100544929504,0.5414125323295593,-0.02301405929028988,0.3376629948616028,0.6216968894004822,-0.024849075824022293,0.3697446286678314,0.6566110253334045,-0.13230781257152557
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_214.jpg,0.4776535928249359,0.5144063234329224,0.14795495569705963,0.5765777230262756,0.5219288468360901,0.19926229119300842,0.6517117023468018,0.4689297080039978,-0.022803543135523796,0.35404178500175476,0.5413821339607239,-0.0024593074340373278,0.3358129560947418,0.6213775873184204,0.03317674621939659,0.36502566933631897,0.657173216342926,-0.05981101095676422
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_215.jpg,0.47810089588165283,0.5157098770141602,0.18607772886753082,0.5616558194160461,0.5289300084114075,0.1392958164215088,0.642743706703186,0.47475388646125793,-0.17844414710998535,0.35629886388778687,0.5412160158157349,0.0428064726293087,0.3378332555294037,0.6215847730636597,0.08014994859695435,0.37103086709976196,0.6572503447532654,0.007409527897834778
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_216.jpg,0.46663782000541687,0.4995499551296234,0.20830915868282318,0.5427114367485046,0.46978041529655457,0.18518516421318054,0.5722052454948425,0.4003036916255951,-0.003853152273222804,0.3511357009410858,0.5299813151359558,0.016393417492508888,0.3355858325958252,0.6163967847824097,-0.005160825792700052,0.4060860574245453,0.6242468953132629,-0.13599243760108948
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_217.jpg,0.4631289541721344,0.49740520119667053,0.1956469565629959,0.5343044996261597,0.45377710461616516,0.1776251196861267,0.5667918920516968,0.38495194911956787,0.041450854390859604,0.34549427032470703,0.5308308601379395,0.022122347727417946,0.3326508402824402,0.6169096827507019,-0.010346677154302597,0.4142100512981415,0.6284458637237549,-0.13553376495838165
